date,nav,net_return,gross_return,trading_cost,borrow_cost,turnover,cash_weight,gross_exposure,net_exposure
2021-12-31,1.4418458733156514,0.04624778938474572,0.04624778938474572,5.671720631045489e-20,0.0,0.0,0.0,1.0,1.0
2022-01-31,1.3658011217310857,-0.05274124855640372,-0.05274124855640361,5.135099981105268e-20,0.0,0.0,0.0,1.0,1.0
2022-02-28,1.3254868937766338,-0.02951690938967433,-0.029516909389674214,5.260999376000809e-20,0.0,0.0,0.0,1.0,1.0
2022-03-31,1.3753122540511165,0.03759023232022929,0.03759023232022929,5.624787920156659e-20,0.0,0.0,0.0,1.0,1.0
2022-04-30,1.2546024279599621,-0.08776903262193136,-0.08776903262193125,4.9452139831992767e-20,0.0,0.0,0.0,1.0,1.0
2022-05-31,1.2561769969542955,0.0012550342317556584,0.0022572915232788038,0.0010022572915232787,0.0,1.0,1.0,0.0,0.0
2022-06-30,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2022-07-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2022-08-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2022-09-30,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2022-10-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2022-11-30,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2022-12-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-01-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-02-28,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-03-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-04-30,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-05-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-06-30,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-07-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-08-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-09-30,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-10-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-11-30,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2023-12-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-01-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-02-29,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-03-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-04-30,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-05-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-06-30,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-07-31,1.2561769969542955,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-08-31,1.254922074879416,-0.0009990009990009652,0.0,0.0009990009990009988,0.0,0.999000999000999,0.0,1.0,1.0
2024-09-30,1.2799998717848233,0.019983549104287457,0.021004553657945513,0.0010210045536579455,0.0,1.0,1.0,0.0,0.0
2024-10-31,1.2799998717848233,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-11-30,1.2799998717848233,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2024-12-31,1.2799998717848233,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2025-01-31,1.2799998717848233,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2025-02-28,1.2799998717848233,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2025-03-31,1.2799998717848233,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2025-04-30,1.2799998717848233,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2025-05-31,1.2799998717848233,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2025-06-30,1.2787211506341891,-0.0009990009990009652,0.0,0.000999000999000999,0.0,0.999000999000999,0.0,1.0,1.0
2025-07-31,1.3081719513651566,0.02303144881615604,0.02303144881615604,5.545864596637348e-20,0.0,0.0,0.0,1.0,1.0
2025-08-31,1.3350152229090275,0.02051968131242865,0.02051968131242865,5.532248277715749e-20,0.0,0.0,0.0,1.0,1.0
2025-09-30,1.3825687848038228,0.03562023943904924,0.03562023943904924,5.614108567348877e-20,0.0,0.0,0.0,1.0,1.0
2025-10-31,1.4141103536782225,0.022813742955201333,0.023837580535737146,0.0010238375805357372,0.0,1.0,1.0,0.0,0.0
2025-11-30,1.4141103536782225,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0
2025-12-31,1.4126976560222002,-0.0009990009990010762,0.0,0.000999000999000999,0.0,0.9990009990009989,0.0,1.0,1.0
2026-01-31,1.4335177381242223,0.014737818820090842,0.01473781882009084,5.500904738339723e-20,0.0,0.0,0.0,1.0,1.0
2026-02-28,1.4211292115346406,-0.008642046247570256,-0.008642046247570145,5.374162235845843e-20,0.0,0.0,0.0,1.0,1.0
2026-03-31,1.3509544669247218,-0.04937956664344334,-0.04937956664344335,5.153323695271452e-20,0.0,0.0,0.0,1.0,1.0
2026-04-30,1.4928758635087513,0.10505268686597247,0.10505268686597247,5.990502619055156e-20,0.0,0.0,0.0,1.0,1.0
2026-05-31,1.5714395800174115,0.05262575303750272,0.052625753037502714,5.706295641287253e-20,0.0,0.0,0.0,1.0,1.0
2026-06-30,1.5552654337276037,-0.010292566443839024,-0.010292566443839024,5.365214747933214e-20,0.0,0.0,0.0,1.0,1.0
2026-07-31,1.5558069447555398,0.00034817917005858234,0.00034817917005858234,5.422898345490481e-20,0.0,0.0,0.0,1.0,1.0
2026-08-31,1.5975016414081722,0.0267994025821654,0.0267994025821654,5.566290714932009e-20,0.0,0.0,0.0,1.0,1.0
