date,ticker,momentum,low_volatility,profitability,growth,fundamental_available_at,fundamental_period,hiring_growth,hiring_acceleration,momentum_z,low_volatility_z,profitability_z,growth_z,composite
2022-05-31,ADBE,-0.2152879171906601,-0.10742809503143504,0.3723431498079385,0.2633451957295374,2021-04-01,2021-03-05,-0.004321290150131385,-0.16587368342309394,-0.7250009383618409,0.5051102999127239,1.5776640616988693,-0.7974510484382594,0.14008059370287326
2022-05-31,CRM,-0.2610667242636998,-0.08432612844925065,0.0331786144060512,0.199134199134199,2021-03-18,2021-01-31,-0.004321290150131385,-0.16587368342309394,-0.9679717066085276,1.1829067089419703,0.5095223729798811,-1.0901391438808363,-0.09142044214187814
2022-05-31,CRWD,-0.1052892191414937,-0.13098235384551532,-0.0596499439472462,0.7417049615736084,2021-03-19,2021-01-31,-0.004321290150131385,-0.16587368342309394,-0.14118344987859135,-0.1878289795337763,0.14417202018981282,1.3830198401170295,0.29954485772361866
2022-05-31,DDOG,0.3265238301050788,-0.13391303944934768,-0.0503461367310497,0.5621678223223399,2021-03-02,2020-12-31,-0.004321290150131385,-0.16587368342309394,1.827338967711642,-0.2740463887349464,0.18078951494602039,0.5646493718960548,0.5746828664546927
2022-05-31,HUBS,-0.24772990800073857,-0.14772661865807843,-0.0303136095848293,0.3538343377053055,2021-02-17,2020-12-31,-0.004321290150131385,-0.16587368342309394,-0.8971866272112756,-0.6804260459777844,0.25963261010961414,-0.3849812842632668,-0.4257403368356782
2022-05-31,MDB,0.21576347779546712,-0.1479444069019761,-0.3473295165468804,0.3843494733774277,2021-03-23,2021-01-31,-0.004321290150131385,-0.16587368342309394,1.5628019837738283,-0.6868331263274391,-0.988063955508058,-0.24588646537528686,-0.08949539085923892
2022-05-31,NET,0.049719741072882906,-0.28710740116293554,-0.1964725314867461,0.5003693554152269,2021-02-26,2020-12-31,-0.004321290150131385,-0.16587368342309394,0.681525758955023,-2.5291401833435057,-0.39432800085926606,0.2829581267919858,-0.48974607461394076
2022-05-31,NOW,0.00890522665361515,-0.09325004321932658,0.0143402141834555,0.3136837106287837,2021-02-13,2020-12-31,-0.004321290150131385,-0.16587368342309394,0.46490294682619465,0.9222123231258114,0.4353790674129542,-0.5679968297766261,0.31362437689708356
2022-05-31,SNOW,-0.2797546388244675,-0.1268710003378887,-1.0521460635812354,1.1719769192172604,2021-04-01,2021-01-31,-0.004321290150131385,-0.16587368342309394,-1.0671577109645094,-0.06687767473527413,-2.2363569421238476,2.2655939927878737,-0.2761995837589394
2022-05-31,VEEV,-0.37547195978810954,-0.08443965810213726,0.2491247879705918,0.273678364600588,2021-03-31,2021-01-31,-0.004321290150131385,-0.16587368342309394,-1.295766331922573,1.1814037484616766,1.3594333496773636,-0.7503501517520698,0.12368015361609938
2022-05-31,WDAY,-0.09627493946719923,-0.09766008159775766,-0.0647804510799834,0.1591571844281312,2021-03-03,2021-01-31,-0.004321290150131385,-0.16587368342309394,-0.09334020979242304,0.7924740519960616,0.12397960716317107,-1.1721400255412175,-0.087256644043602
2022-05-31,ZS,0.043975327904860695,-0.130000866033251,-0.343203178726981,0.5507761583125963,2021-03-05,2021-01-31,-0.004321290150131385,-0.16587368342309394,0.6510373174730535,-0.1589547337855128,-0.9718237056865149,0.5127236174346197,0.008245623858911366
2022-06-30,ADBE,-0.2888463893022353,-0.10917008598509509,0.3723431498079385,0.2633451957295374,2021-04-01,2021-03-05,-0.03609305508039684,-0.15004122581210422,0.45286081390832406,0.6518673660483665,1.5776640616988693,-0.7974510484382594,0.4712352983043251
2022-06-30,CRM,-0.3440045439080279,-0.08482669524050498,0.0331786144060512,0.199134199134199,2021-03-18,2021-01-31,-0.03609305508039684,-0.15004122581210422,-0.050742956117765345,1.2284288603002944,0.5095223729798811,-1.0901391438808363,0.14926728332039352
2022-06-30,CRWD,-0.36337588218764805,-0.14110117394153368,-0.0596499439472462,0.7417049615736084,2021-03-19,2021-01-31,-0.03609305508039684,-0.15004122581210422,-0.22760672282258695,-0.1044050850006036,0.14417202018981282,1.3830198401170295,0.29879501312091294
2022-06-30,DDOG,-0.08349348855231642,-0.1512899976297182,-0.0503461367310497,0.5621678223223399,2021-03-02,2020-12-31,-0.03609305508039684,-0.15004122581210422,1.9970214247278941,-0.34572247056796174,0.18078951494602039,0.5646493718960548,0.5991844602505019
2022-06-30,HUBS,-0.4204935141763878,-0.15008302099388474,-0.0303136095848293,0.3538343377053055,2021-02-17,2020-12-31,-0.03609305508039684,-0.15004122581210422,-0.7491008701534564,-0.31713580981948075,0.25963261010961414,-0.3849812842632668,-0.29789633853164743
2022-06-30,MDB,-0.3440196915708693,-0.18042327212904793,-0.3473295165468804,0.3843494733774277,2021-03-23,2021-01-31,-0.03609305508039684,-0.15004122581210422,-0.05088125697588008,-1.0357300563648584,-0.988063955508058,-0.24588646537528686,-0.5801404335560209
2022-06-30,NET,-0.4708994525923651,-0.3077169702001494,-0.1964725314867461,0.5003693554152269,2021-02-26,2020-12-31,-0.03609305508039684,-0.15004122581210422,-1.2093160604441624,-2.3924305461381326,-0.39432800085926606,0.2829581267919858,-0.9282791201623939
2022-06-30,NOW,-0.14935856445494988,-0.09142949169486475,0.0143402141834555,0.3136837106287837,2021-02-13,2020-12-31,-0.03609305508039684,-0.15004122581210422,1.726409484415414,1.0720448039496802,0.4353790674129542,-0.5679968297766261,0.6664591315003555
2022-06-30,SNOW,-0.4720843675979808,-0.14310018595219728,-1.0521460635812354,1.1719769192172604,2021-04-01,2021-01-31,-0.03609305508039684,-0.15004122581210422,-1.2141843786595556,-0.15175072242590323,-2.2363569421238476,2.2655939927878737,-0.33417451260535824
2022-06-30,VEEV,-0.45245220188807567,-0.08232738098269142,0.2491247879705918,0.273678364600588,2021-03-31,2021-01-31,-0.03609305508039684,-0.15004122581210422,-1.0408893777951214,1.255066635218099,1.3594333496773636,-0.7503501517520698,0.20581511383706788
2022-06-30,WDAY,-0.3453128949675207,-0.1179077925318775,-0.0647804510799834,0.1591571844281312,2021-03-03,2021-01-31,-0.03609305508039684,-0.15004122581210422,-0.06268843418510081,0.44491899160848747,0.12397960716317107,-1.1721400255412175,-0.16648246523866497
2022-06-30,ZS,-0.29144682927077303,-0.1495770430956746,-0.343203178726981,0.5507761583125963,2021-03-05,2021-01-31,-0.03609305508039684,-0.15004122581210422,0.42911833410199984,-0.3051519668079924,-0.9718237056865149,0.5127236174346197,-0.08378343023947193
2022-07-31,ADBE,-0.41112881507770516,-0.0988630464258609,0.3723431498079385,0.2633451957295374,2021-04-01,2021-03-05,-0.06002837382514625,-0.11725827773890296,-0.39234975938917244,0.860552991147112,1.561898277868205,-0.8087977605109041,0.3053259372788101
2022-07-31,CRM,-0.3178190914290385,-0.0850725049962015,0.0331786144060512,0.199134199134199,2021-03-18,2021-01-31,-0.06002837382514625,-0.11725827773890296,0.43851138966492675,1.2143269621294441,0.5066937457528369,-1.1043069855919159,0.26380627798882306
2022-07-31,CRWD,-0.335357449812988,-0.13531630887558013,-0.0596499439472462,0.7417049615736084,2021-03-19,2021-01-31,-0.06002837382514625,-0.11725827773890296,0.28234395041414,-0.07459632680224362,0.1457684563969103,1.3926900096505404,0.43655152241483675
2022-07-31,DDOG,-0.13965672548031782,-0.14578637536001798,-0.0646188094626515,0.5127773375594296,2021-05-08,2021-03-31,-0.06002837382514625,-0.11725827773890296,1.7727894507591162,-0.34318889914913586,0.12644908684370815,0.3391286516419888,0.4737945725239193
2022-07-31,HUBS,-0.49557064520595195,-0.14081223865600337,-0.0534252661134114,0.4141218688432311,2021-05-06,2021-03-31,-0.06002837382514625,-0.11725827773890296,-1.1442482032507488,-0.21558549046761882,0.1699705305018826,-0.11489951574584298,-0.32619066974058203
2022-07-31,MDB,-0.2769976866942021,-0.16736798169925732,-0.3473295165468804,0.3843494733774277,2021-03-23,2021-01-31,-0.06002837382514625,-0.11725827773890296,0.8019989011240103,-0.8968300026368868,-0.9727540632262119,-0.2519168177564414,-0.32987549562388246
2022-07-31,NET,-0.6312062630622755,-0.30028332409350633,-0.226388033754663,0.512931506849315,2021-05-08,2021-03-31,-0.06002837382514625,-0.11725827773890296,-1.687733516508025,-2.431207381901468,-0.5025233449403093,0.3398381632490496,-1.0704065200251882
2022-07-31,NOW,-0.19114125170395724,-0.07735135457567024,0.0713235294117647,0.2997687176252461,2021-04-30,2021-03-31,-0.06002837382514625,-0.11725827773890296,1.5664934622511644,1.3034600774926182,0.6550044028406762,-0.6411709161877381,0.7209467565991803
2022-07-31,SNOW,-0.47666718004004316,-0.14724865701541992,-1.0521460635812354,1.1719769192172604,2021-04-01,2021-01-31,-0.06002837382514625,-0.11725827773890296,-0.975925394279751,-0.38070136307702523,-2.2059279303229267,2.2837710204375345,-0.3196959168105421
2022-07-31,VEEV,-0.4047669190215113,-0.09707897115410141,0.2491247879705918,0.273678364600588,2021-03-31,2021-01-31,-0.06002837382514625,-0.11725827773890296,-0.3357012981064612,0.9063205483268685,1.3463107403683563,-0.7612428729118372,0.2889217794192316
2022-07-31,WDAY,-0.4045221609830931,-0.11798488660998852,-0.0647804510799834,0.1591571844281312,2021-03-03,2021-01-31,-0.06002837382514625,-0.11725827773890296,-0.3335218902474685,0.3700131984251783,0.12582061055858224,-1.187098248279855,-0.25619658238589077
2022-07-31,ZS,-0.36624139635478514,-0.1445925916111198,-0.343203178726981,0.5507761583125963,2021-03-05,2021-01-31,-0.06002837382514625,-0.11725827773890296,0.0073429075682732775,-0.31256431348685115,-0.9567105126417103,0.51400527200542,-0.18698166163871704
2022-08-31,ADBE,-0.38207023116754635,-0.10527773599561405,0.3723431498079385,0.2633451957295374,2021-04-01,2021-03-05,-0.13073825503355707,-0.1264169648834257,0.05791358424019142,0.811959200328407,1.6410666202658926,-0.8813526676999437,0.4073966842836368
2022-08-31,CRM,-0.30629174667387127,-0.09468116975261953,0.0593660908938453,0.225693730729702,2021-06-03,2021-04-30,-0.13073825503355707,-0.1264169648834257,0.7700032939748708,1.0852560103617095,0.5438314384752976,-1.0691463362735987,0.3324861016345698
2022-08-31,CRWD,-0.3466191953611544,-0.1390241611058099,-0.1035090789617062,0.7006199530542796,2021-06-05,2021-04-30,-0.13073825503355707,-0.1264169648834257,0.39104663600073997,-0.058397302066086225,-0.1153177467750961,1.2996363284261567,0.3792419788964286
2022-08-31,DDOG,-0.25972423891808316,-0.1460866206962082,-0.0646188094626515,0.5127773375594296,2021-05-08,2021-03-31,-0.13073825503355707,-0.1264169648834257,1.2075977286280781,-0.24054571059616064,0.04206959149877652,0.36273642616730495,0.34296450892449976
2022-08-31,HUBS,-0.5500167820604233,-0.14088322375446846,-0.0534252661134114,0.4141218688432311,2021-05-06,2021-03-31,-0.13073825503355707,-0.1264169648834257,-1.5202785830395755,-0.10634452193708374,0.08736940598406648,-0.12932603130013612,-0.41714493257318225
2022-08-31,MDB,-0.20253678399094666,-0.1787661056400722,-0.3382696203646613,0.3937650100898495,2021-06-05,2021-04-30,-0.13073825503355707,-0.1264169648834257,1.4494232191116978,-1.0833846816254655,-1.0653841057660633,-0.23085964190333483,-0.23255130254579148
2022-08-31,NET,-0.5832367021274915,-0.3017787150687059,-0.226388033754663,0.512931506849315,2021-05-08,2021-03-31,-0.13073825503355707,-0.1264169648834257,-1.6607538581550865,-2.5110668987611118,-0.6126038770552957,0.3635053741094131,-1.1052298149655204
2022-08-31,NOW,-0.30604062103870433,-0.07435046368699873,0.0713235294117647,0.2997687176252461,2021-04-30,2021-03-31,-0.13073825503355707,-0.1264169648834257,0.7723631192187748,1.3212138332752865,0.5922227056264434,-0.6996835932244119,0.4965290162240232
2022-08-31,SNOW,-0.5074420875446872,-0.1456431206039856,-0.8981320495906759,1.1036989385654552,2021-06-05,2021-04-30,-0.13073825503355707,-0.1264169648834257,-1.1202045770427471,-0.2291073674881709,-2.0849673177544985,2.204330385788591,-0.3074872191242064
2022-08-31,VEEV,-0.32652571109089357,-0.10399359458054469,0.2962499971169791,0.2861622160388721,2021-06-05,2021-04-30,-0.13073825503355707,-0.1264169648834257,0.5798649196754765,0.845078584883958,1.5024909684968852,-0.7675485448104815,0.5399714820614596
2022-08-31,WDAY,-0.43220089316088306,-0.1255491536993526,-0.0326058927706711,0.1538200189515752,2021-05-27,2021-04-30,-0.13073825503355707,-0.1264169648834257,-0.41316377744315014,0.2891375931925126,0.17162456279195537,-1.2304638999858082,-0.2957163803611226
2022-08-31,ZS,-0.44291154847053027,-0.14155997798852196,-0.2485771297703,0.5960696319351453,2021-06-04,2021-04-30,-0.13073825503355707,-0.1264169648834257,-0.5138117051692777,-0.12379873956778349,-0.7024022457883636,0.7781722007062463,-0.14046012245479464
2022-09-30,ADBE,-0.3513513141027135,-0.10189055149026817,0.3666232073011734,0.2260230179028133,2021-07-01,2021-06-04,-0.1977817213842059,-0.16168866630380907,0.06133856920986191,0.7515650783347101,1.6338402836140904,-1.0365623004116924,0.3525454076867425
2022-09-30,CRM,-0.42437869118077154,-0.09441486884724536,0.0593660908938453,0.225693730729702,2021-06-03,2021-04-30,-0.1977817213842059,-0.16168866630380907,-1.0119024331060147,0.9364034943230533,0.545474849583593,-1.0381805932875179,-0.14205117062172157
2022-09-30,CRWD,-0.2570184656305987,-0.13347293861246828,-0.1035090789617062,0.7006199530542796,2021-06-05,2021-04-30,-0.1977817213842059,-0.16168866630380907,1.4436652225320568,-0.029318579727806132,-0.11461259498468594,1.2958602831571726,0.6488985827441843
2022-09-30,DDOG,-0.2575168559145049,-0.12546409961953064,-0.0646188094626515,0.5127773375594296,2021-05-08,2021-03-31,-0.1977817213842059,-0.16168866630380907,1.4403691737191233,0.16870228124893671,0.04299877472236906,0.3727014380689641,0.5061929169398482
2022-09-30,HUBS,-0.5014864956483485,-0.1349016802162734,-0.0534252661134114,0.4141218688432311,2021-05-06,2021-03-31,-0.1977817213842059,-0.16168866630380907,-1.68499523890002,-0.06464462920242652,0.08836307077570217,-0.11214417761710256,-0.44335524373596175
2022-09-30,MDB,-0.3152637724233096,-0.17696432117866429,-0.3382696203646613,0.3937650100898495,2021-06-05,2021-04-30,-0.1977817213842059,-0.16168866630380907,0.5916962371529497,-1.1046555952954127,-1.0660313164360482,-0.21218864392145287,-0.447794829624991
2022-09-30,NET,-0.4445628153813197,-0.31202696702948385,-0.226388033754663,0.512931506849315,2021-05-08,2021-03-31,-0.1977817213842059,-0.16168866630380907,-1.308536798937198,-2.607413941210758,-0.6126065822354032,0.37345910822397005,-1.0387745535398474
2022-09-30,NOW,-0.3015571862815085,-0.06495597573590159,0.0713235294117647,0.2997687176252461,2021-04-30,2021-03-31,-0.1977817213842059,-0.16168866630380907,0.7931339833482111,1.2641743387754627,0.5939349988001724,-0.6741365813775078,0.4942766848865846
2022-09-30,SNOW,-0.40167972314098876,-0.15350755877532996,-0.8981320495906759,1.1036989385654552,2021-06-05,2021-04-30,-0.1977817213842059,-0.16168866630380907,-0.6783088660727521,-0.5246803590681455,-2.087065843954282,2.18728563088031,-0.2756923595537174
2022-09-30,VEEV,-0.3083249538932229,-0.10612861264555093,0.2962499971169791,0.2861622160388721,2021-06-05,2021-04-30,-0.1977817213842059,-0.16168866630380907,0.6936720283162857,0.6467777902419882,1.5054989739289693,-0.7410061905824129,0.5262356504762076
2022-09-30,WDAY,-0.3414702550701172,-0.11415407629637452,-0.0326058927706711,0.1538200189515752,2021-05-27,2021-04-30,-0.1977817213842059,-0.16168866630380907,0.2065547624294361,0.4483458797896694,0.17273815974420637,-1.1971321904111367,-0.09237334711195622
2022-09-30,ZS,-0.39272364902806833,-0.12764640126322527,-0.2485771297703,0.5960696319351453,2021-06-04,2021-04-30,-0.1977817213842059,-0.16168866630380907,-0.5466866396919274,0.11474424179072791,-0.702532773558683,0.7820442172784078,-0.08810773854536871
2022-10-31,ADBE,-0.576849716456237,-0.11811061442150825,0.3666232073011734,0.2260230179028133,2021-07-01,2021-06-04,-0.20578247335157074,-0.14575409952642449,-0.5399974848569381,0.44213644808685093,1.6460345360073232,-1.1087283670407517,0.10986128304912107
2022-10-31,CRM,-0.5200374237160033,-0.09293139686319768,0.0593660908938453,0.225693730729702,2021-06-03,2021-04-30,-0.20578247335157074,-0.14575409952642449,0.16108204550194433,1.0196117212480371,0.5440467625024296,-1.1102763355186371,0.15361604843344345
2022-10-31,CRWD,-0.4151525738188625,-0.13183509831400494,-0.1035090789617062,0.7006199530542796,2021-06-05,2021-04-30,-0.20578247335157074,-0.14575409952642449,1.1589763761261425,0.12737090517585012,-0.12430255346633723,1.122336658584292,0.5710953466049868
2022-10-31,DDOG,-0.4685423696054062,-0.13080657244034674,-0.0423294469254845,0.6680641659286346,2021-08-07,2021-06-30,-0.20578247335157074,-0.14575409952642449,0.7965453688487875,0.1509597342754296,0.12674470719895034,0.9692929436801078,0.5108856885008188
2022-10-31,HUBS,-0.6666131819006347,-0.14092722781230638,-0.0534190509286072,0.526403677655102,2021-08-05,2021-06-30,-0.20578247335157074,-0.14575409952642449,-1.6477036724049194,-0.08115344445849912,0.08123912610623518,0.30335151529903837,-0.33606661886453626
2022-10-31,MDB,-0.6190987628229859,-0.19590533320999365,-0.3382696203646613,0.3937650100898495,2021-06-05,2021-04-30,-0.20578247335157074,-0.14575409952642449,-1.0613624950730207,-1.3420542790015144,-1.0876295443285633,-0.3201786222394561,-0.9528062351606387
2022-10-31,NET,-0.7159511040131901,-0.31311309520634456,-0.1894140184218122,0.5285446395443287,2021-08-07,2021-06-30,-0.20578247335157074,-0.14575409952642449,-1.921683343314695,-2.5517051705917266,-0.47680875547011203,0.31341610872235126,-1.1591952901635456
2022-10-31,NOW,-0.4588253689173468,-0.07121718358945787,0.0361958836053939,0.3157870161984681,2021-07-30,2021-06-30,-0.20578247335157074,-0.14575409952642449,0.9164558662129813,1.2437147755114324,0.44896908917858985,-0.6867506796083916,0.4805972628236529
2022-10-31,SNOW,-0.5196698833571993,-0.153515698091299,-0.8981320495906759,1.1036989385654552,2021-06-05,2021-04-30,-0.20578247335157074,-0.14575409952642449,0.16561759599127907,-0.36986496999370716,-2.1214436755663173,1.9750243020119287,-0.0876666868892042
2022-10-31,VEEV,-0.47989022490263566,-0.11004625505758786,0.2962499971169791,0.2861622160388721,2021-06-05,2021-04-30,-0.20578247335157074,-0.14575409952642449,0.6565096709631423,0.6270893011993509,1.5160868643095418,-0.8260159184496663,0.49341747950559217
2022-10-31,WDAY,-0.47506726169522095,-0.11378472211280577,-0.0326058927706711,0.1538200189515752,2021-05-27,2021-04-30,-0.20578247335157074,-0.14575409952642449,0.7160263814724841,0.5413490561374662,0.16664477774941117,-1.2623205455207214,0.04042491745965998
2022-10-31,ZS,-0.4845072989137863,-0.12899332133306568,-0.2485771297703,0.5960696319351453,2021-06-04,2021-04-30,-0.20578247335157074,-0.14575409952642449,0.599533690532813,0.19254592241102356,-0.7195813342211513,0.6308489400799066,0.17583680470064794
2022-11-30,ADBE,-0.5245203976884545,-0.12220074413054903,0.3666232073011734,0.2260230179028133,2021-07-01,2021-06-04,-0.2002779493514515,-0.06953969431789442,-0.21325034655367897,0.07083799489319872,1.6584807998977562,-1.1614061799989264,0.08866556705958739
2022-11-30,CRM,-0.42942868610310836,-0.09691929743975146,0.052365930599369,0.2308289652494661,2021-08-28,2021-07-31,-0.2002779493514515,-0.06953969431789442,0.6483408031465263,0.8094618726485834,0.5614987132922283,-1.1377655273140936,0.22038396544331107
2022-11-30,CRWD,-0.25762182278090695,-0.1204453593638986,-0.140374307797092,0.6971820013971886,2021-09-02,2021-07-31,-0.2002779493514515,-0.06953969431789442,1.742628564655522,0.12212339478164841,-0.24223648072119494,1.1562442403468058,0.6946899297656953
2022-11-30,DDOG,-0.5484323003645968,-0.1132806080449405,-0.0423294469254845,0.6680641659286346,2021-08-07,2021-06-30,-0.2002779493514515,-0.06953969431789442,-0.42990733352741767,0.3314490899084284,0.16661486205117904,1.0130124099511586,0.2702922570958371
2022-11-30,HUBS,-0.6324744922870413,-0.1261143764539501,-0.0534190509286072,0.526403677655102,2021-08-05,2021-06-30,-0.2002779493514515,-0.06953969431789442,-1.191382834962633,-0.043502862185661705,0.12037073005707065,0.3161786411062225,-0.19958408149625037
2022-11-30,MDB,-0.632543672883916,-0.18978391341732986,-0.3649413576053978,0.4372690391304663,2021-09-04,2021-07-31,-0.2002779493514515,-0.06953969431789442,-1.1920096549977806,-1.9036749030483178,-1.178690865380786,-0.1222783122385991,-1.099163433916371
2022-11-30,NET,-0.700807490165158,-0.20916685209732294,-0.1894140184218122,0.5285446395443287,2021-08-07,2021-06-30,-0.2002779493514515,-0.06953969431789442,-1.4703406990516783,-2.158506664748694,-0.44673421124825935,0.3267101207051248,-0.9372178635858767
2022-11-30,NOW,-0.3504090861063853,-0.06978560901162817,0.0361958836053939,0.3157870161984681,2021-07-30,2021-06-30,-0.2002779493514515,-0.06953969431789442,1.3643084398098106,1.1661944475034418,0.4940689126131638,-0.719853380052533,0.5761796049684708
2022-11-30,SNOW,-0.528737304341858,-0.13920641033850806,-0.7352772614053006,1.0443726764054229,2021-09-03,2021-07-31,-0.2002779493514515,-0.06953969431789442,-0.25145819233867617,-0.4260003099696525,-1.873633451761324,1.9247745855761267,-0.15657934212338148
2022-11-30,VEEV,-0.40569038707043004,-0.10289858049553466,0.273541793790085,0.2881422064390995,2021-09-04,2021-07-31,-0.2002779493514515,-0.06953969431789442,0.8634248311286706,0.6347708713433758,1.4838117019636201,-0.855839336393623,0.531542017010511
2022-11-30,WDAY,-0.4317908285684048,-0.09830586399254808,-0.0008886342881126,0.186817481145836,2021-08-27,2021-07-31,-0.2002779493514515,-0.06953969431789442,0.6269382959405875,0.7689518821991308,0.3394248567999642,-1.24819032158921,0.12178117833761809
2022-11-30,ZS,-0.5558693674918178,-0.10313391983488385,-0.3419882886631417,0.5654833302882745,2021-09-17,2021-07-31,-0.2002779493514515,-0.06953969431789442,-0.497291873249252,0.627895186674517,-1.0829755675634183,0.5084130599015476,-0.11098979855915139
2022-12-31,ADBE,-0.3917222266412118,-0.1262673270557953,0.3662007623888183,0.22015503875969,2021-09-30,2021-09-03,-0.21192345979427052,-0.014141738410064608,0.7931375627538054,-0.0076638750998195265,1.6579357479973194,-1.181258593629465,0.31553771050546003
2022-12-31,CRM,-0.369417171830266,-0.09731339459714339,0.052365930599369,0.2308289652494661,2021-08-28,2021-07-31,-0.21192345979427052,-0.014141738410064608,0.9843022702400349,0.8239727251153826,0.5616262955246718,-1.1289869334055842,0.3102285893686263
2022-12-31,CRWD,-0.4253968179444254,-0.12672190659383997,-0.140374307797092,0.6971820013971886,2021-09-02,2021-07-31,-0.21192345979427052,-0.014141738410064608,0.5045306325866524,-0.020720650102204547,-0.24219695096810687,1.1548068957198276,0.34910498180904215
2022-12-31,DDOG,-0.5745326005299412,-0.10680324956191348,-0.0423294469254845,0.6680641659286346,2021-08-07,2021-06-30,-0.21192345979427052,-0.014141738410064608,-0.773632478660199,0.5513979814011324,0.16669918314187063,1.0122129211852473,0.23916940176701282
2022-12-31,HUBS,-0.5402715807396519,-0.12760472329363637,-0.0534190509286072,0.526403677655102,2021-08-05,2021-06-30,-0.21192345979427052,-0.014141738410064608,-0.4799995832513735,-0.04607757458492688,0.12044998491387321,0.3184823697077033,-0.021786200803680975
2022-12-31,MDB,-0.7115518853620544,-0.19183185307330178,-0.3649413576053978,0.4372690391304663,2021-09-04,2021-07-31,-0.21192345979427052,-0.014141738410064608,-1.5461505463510665,-1.8908574478480709,-1.17875392803747,-0.11802199853962977,-1.1834459801940593
2022-12-31,NET,-0.6263117917137001,-0.20916187410583212,-0.1894140184218122,0.5285446395443287,2021-08-07,2021-06-30,-0.21192345979427052,-0.014141738410064608,-1.2174042613531246,-2.1148520954552623,-0.44671708505834673,0.3289669493544838,-0.8625016231280624
2022-12-31,NOW,-0.35866033381464424,-0.06940973042991261,0.0361958836053939,0.3157870161984681,2021-07-30,2021-06-30,-0.21192345979427052,-0.014141738410064608,1.0764933816343896,1.2206115995119393,0.4941891076350229,-0.7129358788341436,0.519589552486802
2022-12-31,SNOW,-0.5781549995675739,-0.13994660170459192,-0.7352772614053006,1.0443726764054229,2021-09-03,2021-07-31,-0.21192345979427052,-0.014141738410064608,-0.8046781254114297,-0.40057027835199094,-1.8737726482220223,1.9199147364418878,-0.2897765788858887
2022-12-31,VEEV,-0.2548927360505977,-0.11291843195399376,0.273541793790085,0.2881422064390995,2021-09-04,2021-07-31,-0.21192345979427052,-0.014141738410064608,1.476694869080193,0.3757531186002644,1.484040327358039,-0.8483162474435446,0.6220430168987381
2022-12-31,WDAY,-0.38538693023630954,-0.10442804580726489,-0.0008886342881126,0.186817481145836,2021-08-27,2021-07-31,-0.21192345979427052,-0.014141738410064608,0.8474340033744034,0.619620368054662,0.3395281099327119,-1.2547249294412726,0.13796438798012617
2022-12-31,ZS,-0.5846948541223995,-0.09503598728907828,-0.3419882886631417,0.5654833302882745,2021-09-17,2021-07-31,-0.21192345979427052,-0.014141738410064608,-0.860727724642283,0.8893861287588856,-1.0830281442175633,0.5098607088844919,-0.13612725780411725
2023-01-31,ADBE,-0.3701478449037585,-0.12171052847612689,0.3662007623888183,0.22015503875969,2021-09-30,2021-09-03,-0.22483520399073575,-0.019052730639165016,0.8305046767988752,0.16063309695988434,1.6301109465046768,-1.1360347614722248,0.3713034896978029
2023-01-31,CRM,-0.4300391909474536,-0.10288721597161553,0.052365930599369,0.2308289652494661,2021-08-28,2021-07-31,-0.22483520399073575,-0.019052730639165016,0.041300426815989694,0.6814915042068906,0.5333296475021978,-1.0865457318698173,0.042393961663815205
2023-01-31,CRWD,-0.4171279823334577,-0.1279949690072614,-0.140374307797092,0.6971820013971886,2021-09-02,2021-07-31,-0.22483520399073575,-0.019052730639165016,0.21143486832857716,-0.013263165172550887,-0.2708395608069273,1.075672570194892,0.25075117813599773
2023-01-31,DDOG,-0.4969543515641277,-0.1055871082231223,-0.0180969211203454,0.7487506061095845,2021-11-06,2021-09-30,-0.22483520399073575,-0.019052730639165016,-0.8404585022359323,0.6067829970022575,0.23933781603994914,1.3147673595033147,0.33010741757739726
2023-01-31,HUBS,-0.40849015527129373,-0.12262858309159701,-0.0440071345391294,0.4851894826718042,2021-11-04,2021-09-30,-0.22483520399073575,-0.019052730639165016,0.3252578206980814,0.13522967953986723,0.1312327520146336,0.09278178068660471,0.17112550823479672
2023-01-31,MDB,-0.514107270974649,-0.21617225783269908,-0.3649413576053978,0.4372690391304663,2021-09-04,2021-07-31,-0.22483520399073575,-0.019052730639165016,-1.0664870988969763,-2.1725841765473204,-1.2077996276778264,-0.12939852486911677,-1.1440673569978101
2023-01-31,NET,-0.5310166144309045,-0.19773308844750345,-0.1537247529693003,0.5096704682819151,2021-11-06,2021-09-30,-0.22483520399073575,-0.019052730639165016,-1.2893060302057007,-1.942981210672795,-0.32654156166585246,0.20628642424165905,-0.8381355945756723
2023-01-31,NOW,-0.3371743615194476,-0.0690249271658867,0.0489417989417989,0.312531901817058,2021-10-29,2021-09-30,-0.22483520399073575,-0.019052730639165016,1.2650050669663082,1.1698691998215225,0.519043158769366,-0.7077348931152043,0.5615456331104981
2023-01-31,SNOW,-0.4797390487076707,-0.14028164631989123,-0.7352772614053006,1.0443726764054229,2021-09-03,2021-07-31,-0.22483520399073575,-0.019052730639165016,-0.6136078622595638,-0.35324685156571445,-1.90311748071264,1.931552778711889,-0.23460485395650738
2023-01-31,VEEV,-0.317747486837891,-0.11715371521546082,0.273541793790085,0.2881422064390995,2021-09-04,2021-07-31,-0.22483520399073575,-0.019052730639165016,1.380201967418715,0.2867243200909736,1.456140682078729,-0.8208162749018991,0.5755626736716296
