date,nav,net_return,gross_return,trading_cost,borrow_cost,turnover,cash_weight,gross_exposure,net_exposure
2023-12-31,2.4922477390784032,0.04565518517780798,0.04565518517780798,5.668508117202559e-20,0.0,0.0,0.0,1.0,1.0
2024-01-31,2.5319405775665484,0.015926522016957767,0.015926522016957767,5.507348711282141e-20,0.0,0.0,0.0,1.0,1.0
2024-02-29,2.664074700625376,0.052186897366217844,0.052186897366217844,5.703916599926179e-20,0.0,0.0,0.0,1.0,1.0
2024-03-31,2.7511948360401624,0.03270183654922865,0.03270183654922865,5.59828787358222e-20,0.0,0.0,0.0,1.0,1.0
2024-04-30,2.6402681628327698,-0.04031945384393465,-0.04031945384393465,5.2024386651724073e-20,0.0,0.0,0.0,1.0,1.0
2024-05-31,2.7738121926056736,0.05057972203460692,0.05057972203460692,5.695204084995691e-20,0.0,0.0,0.0,1.0,1.0
2024-06-30,2.871672213702149,0.03527997366128366,0.03527997366128366,5.612263982871498e-20,0.0,0.0,0.0,1.0,1.0
2024-07-31,2.9064456267175744,0.012109116371118,0.012109116371118,5.486654513809752e-20,0.0,0.0,0.0,1.0,1.0
2024-08-31,2.974356875241461,0.023365738515666923,0.02336573851566692,5.547676784729594e-20,0.0,0.0,0.0,1.0,1.0
2024-09-30,3.0368319138253494,0.021004553657945513,0.021004553657945513,5.534876775967687e-20,0.0,0.0,0.0,1.0,1.0
2024-10-31,3.009732626516355,-0.008923538766048789,-0.008923538766048789,5.3726362618454786e-20,0.0,0.0,0.0,1.0,1.0
2024-11-30,3.18921360285907,0.05963352849401016,0.05963352849401015,5.744284868158432e-20,0.0,0.0,0.0,1.0,1.0
2024-12-31,3.1124809176583366,-0.024060064566369554,-0.024060064566369554,5.290580991062525e-20,0.0,0.0,0.0,1.0,1.0
2025-01-31,3.1960701046555493,0.026856128345390973,0.026856128345390973,5.566598225910634e-20,0.0,0.0,0.0,1.0,1.0
2025-02-28,3.155496836872434,-0.012694736490296177,-0.012694736490296177,5.3521925580179716e-20,0.0,0.0,0.0,1.0,1.0
2025-03-31,2.9796747275267528,-0.055719310915217646,-0.055719310915217646,5.118955872709151e-20,0.0,0.0,0.0,1.0,1.0
2025-04-30,2.9538407791558208,-0.008670056544183624,-0.008670056544183735,5.374010391723642e-20,0.0,0.0,0.0,1.0,1.0
2025-05-31,3.139474375420923,0.0628448214186259,0.0628448214186259,5.761693321985211e-20,0.0,0.0,0.0,1.0,1.0
2025-06-30,3.300800144717983,0.05138623540299814,0.05138623540299814,5.699576202726433e-20,0.0,0.0,0.0,1.0,1.0
2025-07-31,3.3768223543034157,0.02303144881615604,0.02303144881615604,5.545864596637348e-20,0.0,0.0,0.0,1.0,1.0
2025-08-31,3.4461136728624067,0.02051968131242865,0.02051968131242865,5.532248277715749e-20,0.0,0.0,0.0,1.0,1.0
2025-09-30,3.568865067023947,0.03562023943904924,0.03562023943904924,5.614108567348877e-20,0.0,0.0,0.0,1.0,1.0
2025-10-31,3.653938175480309,0.023837580535737146,0.023837580535737146,5.550234645445744e-20,0.0,0.0,0.0,1.0,1.0
2025-11-30,3.6610630425440056,0.001949914509092654,0.001949914509092654,5.431581370162118e-20,0.0,0.0,0.0,1.0,1.0
2025-12-31,3.6639827511514786,0.0007975029584423865,0.0007975029584423865,5.425334134628056e-20,0.0,0.0,0.0,1.0,1.0
2026-01-31,3.717981865097887,0.014737818820090842,0.014737818820090842,5.500904738339723e-20,0.0,0.0,0.0,1.0,1.0
2026-02-28,3.685850893872084,-0.008642046247570145,-0.008642046247570145,5.3741622358458434e-20,0.0,0.0,0.0,1.0,1.0
2026-03-31,3.5038451740203325,-0.04937956664344334,-0.04937956664344334,5.153323695271452e-20,0.0,0.0,0.0,1.0,1.0
2026-04-30,3.871933523913539,0.10505268686597247,0.10505268686597245,5.990502619055156e-20,0.0,0.0,0.0,1.0,1.0
2026-05-31,4.075696941320641,0.05262575303750272,0.05262575303750272,5.706295641287253e-20,0.0,0.0,0.0,1.0,1.0
2026-06-30,4.033747559747146,-0.010292566443839024,-0.010292566443839024,5.365214747933214e-20,0.0,0.0,0.0,1.0,1.0
2026-07-31,4.035152026624725,0.00034817917005858234,0.00034817917005858234,5.422898345490481e-20,0.0,0.0,0.0,1.0,1.0
2026-08-31,4.143291690266481,0.0267994025821654,0.0267994025821654,5.566290714932009e-20,0.0,0.0,0.0,1.0,1.0
